"county_name","year","REGION","State","Region","FIPS_Code","Rural_Urban_Continuum_Code","Urban_Influence_Code","Metro","Traffic_Count"
"Putnam",2020,1,"New York","Non-New York City",36079,1,1,1,NA
"Queens",2000,1,"New York","New York City",36081,1,1,1,5459668
"Queens",2001,1,"New York","New York City",36081,1,1,1,7636320
"Queens",2002,1,"New York","New York City",36081,1,1,1,5778969
"Queens",2003,1,"New York","New York City",36081,1,1,1,6362549
"Queens",2004,1,"New York","New York City",36081,1,1,1,10195325
"Queens",2005,1,"New York","New York City",36081,1,1,1,6968595
"Queens",2006,1,"New York","New York City",36081,1,1,1,3946700
"Queens",2007,1,"New York","New York City",36081,1,1,1,5901977
"Queens",2008,1,"New York","New York City",36081,1,1,1,8921103
"Queens",2009,1,"New York","New York City",36081,1,1,1,4599172
"Queens",2010,1,"New York","New York City",36081,1,1,1,7412768
"Queens",2011,1,"New York","New York City",36081,1,1,1,10097009
"Queens",2012,1,"New York","New York City",36081,1,1,1,644089
"Queens",2013,1,"New York","New York City",36081,1,1,1,940448
"Queens",2014,1,"New York","New York City",36081,1,1,1,2049518
"Queens",2015,1,"New York","New York City",36081,1,1,1,3935480
"Queens",2016,1,"New York","New York City",36081,1,1,1,6455002
"Queens",2017,1,"New York","New York City",36081,1,1,1,9925574
"Queens",2018,1,"New York","New York City",36081,1,1,1,6327757
"Queens",2019,1,"New York","New York City",36081,1,1,1,26695902
"Queens",2020,1,"New York","New York City",36081,1,1,1,NA
"Rensselaer",2000,1,"New York","Non-New York City",36083,2,2,1,467370
"Rensselaer",2001,1,"New York","Non-New York City",36083,2,2,1,559685
"Rensselaer",2002,1,"New York","Non-New York City",36083,2,2,1,2703425
"Rensselaer",2003,1,"New York","Non-New York City",36083,2,2,1,334686
"Rensselaer",2004,1,"New York","Non-New York City",36083,2,2,1,739369
"Rensselaer",2005,1,"New York","Non-New York City",36083,2,2,1,708541
"Rensselaer",2006,1,"New York","Non-New York City",36083,2,2,1,2275118
"Rensselaer",2007,1,"New York","Non-New York City",36083,2,2,1,2735695
"Rensselaer",2008,1,"New York","Non-New York City",36083,2,2,1,570531
"Rensselaer",2009,1,"New York","Non-New York City",36083,2,2,1,454016
"Rensselaer",2010,1,"New York","Non-New York City",36083,2,2,1,2330063
"Rensselaer",2011,1,"New York","Non-New York City",36083,2,2,1,344423
"Rensselaer",2012,1,"New York","Non-New York City",36083,2,2,1,223440
"Rensselaer",2013,1,"New York","Non-New York City",36083,2,2,1,698067
"Rensselaer",2014,1,"New York","Non-New York City",36083,2,2,1,399876
"Rensselaer",2015,1,"New York","Non-New York City",36083,2,2,1,2127197
"Rensselaer",2016,1,"New York","Non-New York City",36083,2,2,1,587888
"Rensselaer",2017,1,"New York","Non-New York City",36083,2,2,1,331981
"Rensselaer",2018,1,"New York","Non-New York City",36083,2,2,1,458794
"Rensselaer",2019,1,"New York","Non-New York City",36083,2,2,1,6338918
"Rensselaer",2020,1,"New York","Non-New York City",36083,2,2,1,NA
"Richmond",2000,1,"New York","New York City",36085,1,1,1,1504281
"Richmond",2001,1,"New York","New York City",36085,1,1,1,1814197
"Richmond",2002,1,"New York","New York City",36085,1,1,1,1383152
"Richmond",2003,1,"New York","New York City",36085,1,1,1,1956176
"Richmond",2004,1,"New York","New York City",36085,1,1,1,1862243
"Richmond",2005,1,"New York","New York City",36085,1,1,1,1963243
"Richmond",2006,1,"New York","New York City",36085,1,1,1,1411781
"Richmond",2007,1,"New York","New York City",36085,1,1,1,1887355
"Richmond",2008,1,"New York","New York City",36085,1,1,1,2090198
"Richmond",2009,1,"New York","New York City",36085,1,1,1,1407710
"Richmond",2010,1,"New York","New York City",36085,1,1,1,2059648
"Richmond",2011,1,"New York","New York City",36085,1,1,1,3512914
"Richmond",2012,1,"New York","New York City",36085,1,1,1,424737
"Richmond",2013,1,"New York","New York City",36085,1,1,1,1159987
"Richmond",2014,1,"New York","New York City",36085,1,1,1,248780
"Richmond",2015,1,"New York","New York City",36085,1,1,1,630473
"Richmond",2016,1,"New York","New York City",36085,1,1,1,1623164
"Richmond",2017,1,"New York","New York City",36085,1,1,1,2489492
"Richmond",2018,1,"New York","New York City",36085,1,1,1,1299735
"Richmond",2019,1,"New York","New York City",36085,1,1,1,5610118
"Richmond",2020,1,"New York","New York City",36085,1,1,1,NA
"Rockland",2000,1,"New York","Non-New York City",36087,1,1,1,768497
"Rockland",2001,1,"New York","Non-New York City",36087,1,1,1,1640429
"Rockland",2002,1,"New York","Non-New York City",36087,1,1,1,811200
"Rockland",2003,1,"New York","Non-New York City",36087,1,1,1,654146
"Rockland",2004,1,"New York","Non-New York City",36087,1,1,1,1514234
"Rockland",2005,1,"New York","Non-New York City",36087,1,1,1,1474521
"Rockland",2006,1,"New York","Non-New York City",36087,1,1,1,801141
"Rockland",2007,1,"New York","Non-New York City",36087,1,1,1,4472865
"Rockland",2008,1,"New York","Non-New York City",36087,1,1,1,992711
"Rockland",2009,1,"New York","Non-New York City",36087,1,1,1,955024
"Rockland",2010,1,"New York","Non-New York City",36087,1,1,1,785617
"Rockland",2011,1,"New York","Non-New York City",36087,1,1,1,2262703
"Rockland",2012,1,"New York","Non-New York City",36087,1,1,1,1242546
"Rockland",2013,1,"New York","Non-New York City",36087,1,1,1,1299191
"Rockland",2014,1,"New York","Non-New York City",36087,1,1,1,1305153
"Rockland",2015,1,"New York","Non-New York City",36087,1,1,1,945398
"Rockland",2016,1,"New York","Non-New York City",36087,1,1,1,986104
"Rockland",2017,1,"New York","Non-New York City",36087,1,1,1,734309
"Rockland",2018,1,"New York","Non-New York City",36087,1,1,1,1450491
"Rockland",2019,1,"New York","Non-New York City",36087,1,1,1,8850452
"Rockland",2020,1,"New York","Non-New York City",36087,1,1,1,NA
"Saint Lawrence",2000,NA,NA,NA,NA,NA,NA,NA,213252
"Saint Lawrence",2001,NA,NA,NA,NA,NA,NA,NA,281254
"Saint Lawrence",2002,NA,NA,NA,NA,NA,NA,NA,259187
"Saint Lawrence",2003,NA,NA,NA,NA,NA,NA,NA,317194
"Saint Lawrence",2004,NA,NA,NA,NA,NA,NA,NA,457965
"Saint Lawrence",2005,NA,NA,NA,NA,NA,NA,NA,415386
"Saint Lawrence",2006,NA,NA,NA,NA,NA,NA,NA,329370
"Saint Lawrence",2007,NA,NA,NA,NA,NA,NA,NA,460596
"Saint Lawrence",2008,NA,NA,NA,NA,NA,NA,NA,323031
"Saint Lawrence",2009,NA,NA,NA,NA,NA,NA,NA,312738
"Saint Lawrence",2010,NA,NA,NA,NA,NA,NA,NA,407902
"Saint Lawrence",2011,NA,NA,NA,NA,NA,NA,NA,289227
"Saint Lawrence",2012,NA,NA,NA,NA,NA,NA,NA,101784
"Saint Lawrence",2013,NA,NA,NA,NA,NA,NA,NA,274125
"Saint Lawrence",2014,NA,NA,NA,NA,NA,NA,NA,206263
"Saint Lawrence",2015,NA,NA,NA,NA,NA,NA,NA,191228
"Saint Lawrence",2016,NA,NA,NA,NA,NA,NA,NA,403817
"Saint Lawrence",2017,NA,NA,NA,NA,NA,NA,NA,141623
"Saint Lawrence",2018,NA,NA,NA,NA,NA,NA,NA,229990
"Saint Lawrence",2019,NA,NA,NA,NA,NA,NA,NA,1131608
"Saratoga",2000,1,"New York","Non-New York City",36091,2,2,1,765935
"Saratoga",2001,1,"New York","Non-New York City",36091,2,2,1,860760
"Saratoga",2002,1,"New York","Non-New York City",36091,2,2,1,746195
"Saratoga",2003,1,"New York","Non-New York City",36091,2,2,1,819368
"Saratoga",2004,1,"New York","Non-New York City",36091,2,2,1,1601793
"Saratoga",2005,1,"New York","Non-New York City",36091,2,2,1,1066066
"Saratoga",2006,1,"New York","Non-New York City",36091,2,2,1,1446258
"Saratoga",2007,1,"New York","Non-New York City",36091,2,2,1,1108013
"Saratoga",2008,1,"New York","Non-New York City",36091,2,2,1,1077784
"Saratoga",2009,1,"New York","Non-New York City",36091,2,2,1,617905
"Saratoga",2010,1,"New York","Non-New York City",36091,2,2,1,1854147
"Saratoga",2011,1,"New York","Non-New York City",36091,2,2,1,1381745
"Saratoga",2012,1,"New York","Non-New York City",36091,2,2,1,816783
"Saratoga",2013,1,"New York","Non-New York City",36091,2,2,1,561629
"Saratoga",2014,1,"New York","Non-New York City",36091,2,2,1,1135513
"Saratoga",2015,1,"New York","Non-New York City",36091,2,2,1,1028616
"Saratoga",2016,1,"New York","Non-New York City",36091,2,2,1,986633
"Saratoga",2017,1,"New York","Non-New York City",36091,2,2,1,1079477
"Saratoga",2018,1,"New York","Non-New York City",36091,2,2,1,957248
"Saratoga",2019,1,"New York","Non-New York City",36091,2,2,1,4085064
"Saratoga",2020,1,"New York","Non-New York City",36091,2,2,1,NA
"Schenectady",2000,1,"New York","Non-New York City",36093,2,2,1,376262
"Schenectady",2001,1,"New York","Non-New York City",36093,2,2,1,649164
"Schenectady",2002,1,"New York","Non-New York City",36093,2,2,1,555508
"Schenectady",2003,1,"New York","Non-New York City",36093,2,2,1,316152
"Schenectady",2004,1,"New York","Non-New York City",36093,2,2,1,683965
"Schenectady",2005,1,"New York","Non-New York City",36093,2,2,1,583697
"Schenectady",2006,1,"New York","Non-New York City",36093,2,2,1,426585
"Schenectady",2007,1,"New York","Non-New York City",36093,2,2,1,424995
"Schenectady",2008,1,"New York","Non-New York City",36093,2,2,1,567536
"Schenectady",2009,1,"New York","Non-New York City",36093,2,2,1,645209
"Schenectady",2010,1,"New York","Non-New York City",36093,2,2,1,661452
"Schenectady",2011,1,"New York","Non-New York City",36093,2,2,1,849558
"Schenectady",2012,1,"New York","Non-New York City",36093,2,2,1,308291
"Schenectady",2013,1,"New York","Non-New York City",36093,2,2,1,580960
"Schenectady",2014,1,"New York","Non-New York City",36093,2,2,1,725453
"Schenectady",2015,1,"New York","Non-New York City",36093,2,2,1,678055
"Schenectady",2016,1,"New York","Non-New York City",36093,2,2,1,673592
"Schenectady",2017,1,"New York","Non-New York City",36093,2,2,1,604182
"Schenectady",2018,1,"New York","Non-New York City",36093,2,2,1,559685
"Schenectady",2019,1,"New York","Non-New York City",36093,2,2,1,2807920
"Schenectady",2020,1,"New York","Non-New York City",36093,2,2,1,NA
"Schoharie",2000,1,"New York","Non-New York City",36095,2,2,1,107651
"Schoharie",2001,1,"New York","Non-New York City",36095,2,2,1,122454
"Schoharie",2002,1,"New York","Non-New York City",36095,2,2,1,66232
"Schoharie",2003,1,"New York","Non-New York City",36095,2,2,1,126970
"Schoharie",2004,1,"New York","Non-New York City",36095,2,2,1,129449
"Schoharie",2005,1,"New York","Non-New York City",36095,2,2,1,96506
"Schoharie",2006,1,"New York","Non-New York City",36095,2,2,1,129874
"Schoharie",2007,1,"New York","Non-New York City",36095,2,2,1,110942
"Schoharie",2008,1,"New York","Non-New York City",36095,2,2,1,88118
"Schoharie",2009,1,"New York","Non-New York City",36095,2,2,1,165141
"Schoharie",2010,1,"New York","Non-New York City",36095,2,2,1,106356
"Schoharie",2011,1,"New York","Non-New York City",36095,2,2,1,84895
"Schoharie",2012,1,"New York","Non-New York City",36095,2,2,1,21190
"Schoharie",2013,1,"New York","Non-New York City",36095,2,2,1,14813
"Schoharie",2014,1,"New York","Non-New York City",36095,2,2,1,81509
"Schoharie",2015,1,"New York","Non-New York City",36095,2,2,1,111319
"Schoharie",2016,1,"New York","Non-New York City",36095,2,2,1,49342
"Schoharie",2017,1,"New York","Non-New York City",36095,2,2,1,51532
"Schoharie",2018,1,"New York","Non-New York City",36095,2,2,1,105697
"Schoharie",2019,1,"New York","Non-New York City",36095,2,2,1,368194
"Schoharie",2020,1,"New York","Non-New York City",36095,2,2,1,NA
"Schuyler",2000,1,"New York","Non-New York City",36097,6,7,0,29257
"Schuyler",2001,1,"New York","Non-New York City",36097,6,7,0,43279
"Schuyler",2002,1,"New York","Non-New York City",36097,6,7,0,87950
"Schuyler",2003,1,"New York","Non-New York City",36097,6,7,0,100269
"Schuyler",2004,1,"New York","Non-New York City",36097,6,7,0,106843
"Schuyler",2005,1,"New York","Non-New York City",36097,6,7,0,41684
"Schuyler",2006,1,"New York","Non-New York City",36097,6,7,0,104148
"Schuyler",2007,1,"New York","Non-New York City",36097,6,7,0,75595
"Schuyler",2008,1,"New York","Non-New York City",36097,6,7,0,53815
"Schuyler",2009,1,"New York","Non-New York City",36097,6,7,0,115338
"Schuyler",2010,1,"New York","Non-New York City",36097,6,7,0,35133
"Schuyler",2011,1,"New York","Non-New York City",36097,6,7,0,66852
"Schuyler",2012,1,"New York","Non-New York City",36097,6,7,0,52920
"Schuyler",2013,1,"New York","Non-New York City",36097,6,7,0,32456
"Schuyler",2014,1,"New York","Non-New York City",36097,6,7,0,90822
"Schuyler",2015,1,"New York","Non-New York City",36097,6,7,0,76084
"Schuyler",2016,1,"New York","Non-New York City",36097,6,7,0,75316
"Schuyler",2017,1,"New York","Non-New York City",36097,6,7,0,125047
"Schuyler",2018,1,"New York","Non-New York City",36097,6,7,0,26409
"Schuyler",2019,1,"New York","Non-New York City",36097,6,7,0,262090
"Schuyler",2020,1,"New York","Non-New York City",36097,6,7,0,NA
"Seneca",2000,1,"New York","Non-New York City",36099,6,3,0,85139
"Seneca",2001,1,"New York","Non-New York City",36099,6,3,0,153867
"Seneca",2002,1,"New York","Non-New York City",36099,6,3,0,187957
"Seneca",2003,1,"New York","Non-New York City",36099,6,3,0,99477
"Seneca",2004,1,"New York","Non-New York City",36099,6,3,0,188580
"Seneca",2005,1,"New York","Non-New York City",36099,6,3,0,169628
"Seneca",2006,1,"New York","Non-New York City",36099,6,3,0,171428
"Seneca",2007,1,"New York","Non-New York City",36099,6,3,0,123804
"Seneca",2008,1,"New York","Non-New York City",36099,6,3,0,207875
"Seneca",2009,1,"New York","Non-New York City",36099,6,3,0,139694
"Seneca",2010,1,"New York","Non-New York City",36099,6,3,0,153611
"Seneca",2011,1,"New York","Non-New York City",36099,6,3,0,242489
"Seneca",2012,1,"New York","Non-New York City",36099,6,3,0,117104
"Seneca",2013,1,"New York","Non-New York City",36099,6,3,0,104079
"Seneca",2014,1,"New York","Non-New York City",36099,6,3,0,190463
"Seneca",2015,1,"New York","Non-New York City",36099,6,3,0,247803
"Seneca",2016,1,"New York","Non-New York City",36099,6,3,0,132503
"Seneca",2017,1,"New York","Non-New York City",36099,6,3,0,54217
"Seneca",2018,1,"New York","Non-New York City",36099,6,3,0,127419
"Seneca",2019,1,"New York","Non-New York City",36099,6,3,0,428109
"Seneca",2020,1,"New York","Non-New York City",36099,6,3,0,NA
"St. Lawrence",2000,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2001,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2002,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2003,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2004,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2005,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2006,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2007,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2008,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2009,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2010,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2011,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2012,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2013,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2014,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2015,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2016,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2017,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2018,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2019,NA,NA,NA,NA,NA,NA,NA,NA
"St. Lawrence",2020,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2000,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2001,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2002,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2003,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2004,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2005,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2006,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2007,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2008,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2009,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2010,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2011,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2012,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2013,NA,NA,NA,NA,NA,NA,NA,NA
"Statewide Total",2014,NA,NA,NA,NA,NA,NA,NA,NA
"Steuben",2000,1,"New York","Non-New York City",36101,4,3,0,381624
"Steuben",2001,1,"New York","Non-New York City",36101,4,3,0,557941
"Steuben",2002,1,"New York","Non-New York City",36101,4,3,0,540204
"Steuben",2003,1,"New York","Non-New York City",36101,4,3,0,453037
"Steuben",2004,1,"New York","Non-New York City",36101,4,3,0,570468
"Steuben",2005,1,"New York","Non-New York City",36101,4,3,0,406691
"Steuben",2006,1,"New York","Non-New York City",36101,4,3,0,448842
"Steuben",2007,1,"New York","Non-New York City",36101,4,3,0,537927
"Steuben",2008,1,"New York","Non-New York City",36101,4,3,0,392361
"Steuben",2009,1,"New York","Non-New York City",36101,4,3,0,667107
"Steuben",2010,1,"New York","Non-New York City",36101,4,3,0,630084
"Steuben",2011,1,"New York","Non-New York City",36101,4,3,0,357500
"Steuben",2012,1,"New York","Non-New York City",36101,4,3,0,265734
"Steuben",2013,1,"New York","Non-New York City",36101,4,3,0,259061
"Steuben",2014,1,"New York","Non-New York City",36101,4,3,0,522985
"Steuben",2015,1,"New York","Non-New York City",36101,4,3,0,592105
"Steuben",2016,1,"New York","Non-New York City",36101,4,3,0,351892
"Steuben",2017,1,"New York","Non-New York City",36101,4,3,0,630445
"Steuben",2018,1,"New York","Non-New York City",36101,4,3,0,507058
"Steuben",2019,1,"New York","Non-New York City",36101,4,3,0,1787338
"Steuben",2020,1,"New York","Non-New York City",36101,4,3,0,NA
"Suffolk",2000,1,"New York","Non-New York City",36103,1,1,1,7329529
"Suffolk",2001,1,"New York","Non-New York City",36103,1,1,1,5374442
"Suffolk",2002,1,"New York","Non-New York City",36103,1,1,1,5506660
"Suffolk",2003,1,"New York","Non-New York City",36103,1,1,1,5161502
"Suffolk",2004,1,"New York","Non-New York City",36103,1,1,1,7001883
"Suffolk",2005,1,"New York","Non-New York City",36103,1,1,1,3265829
"Suffolk",2006,1,"New York","Non-New York City",36103,1,1,1,5374479
"Suffolk",2007,1,"New York","Non-New York City",36103,1,1,1,5481237
"Suffolk",2008,1,"New York","Non-New York City",36103,1,1,1,3304509
"Suffolk",2009,1,"New York","Non-New York City",36103,1,1,1,2210353
"Suffolk",2010,1,"New York","Non-New York City",36103,1,1,1,5588658
"Suffolk",2011,1,"New York","Non-New York City",36103,1,1,1,3390091
"Suffolk",2012,1,"New York","Non-New York City",36103,1,1,1,366095
"Suffolk",2013,1,"New York","Non-New York City",36103,1,1,1,3388310
"Suffolk",2014,1,"New York","Non-New York City",36103,1,1,1,5490124
"Suffolk",2015,1,"New York","Non-New York City",36103,1,1,1,4404505
"Suffolk",2016,1,"New York","Non-New York City",36103,1,1,1,11435181
"Suffolk",2017,1,"New York","Non-New York City",36103,1,1,1,8565830
"Suffolk",2018,1,"New York","Non-New York City",36103,1,1,1,12722967
"Suffolk",2019,1,"New York","Non-New York City",36103,1,1,1,30038403
"Suffolk",2020,1,"New York","Non-New York City",36103,1,1,1,NA
"Sullivan",2000,1,"New York","Non-New York City",36105,4,4,0,139846
"Sullivan",2001,1,"New York","Non-New York City",36105,4,4,0,388928
"Sullivan",2002,1,"New York","Non-New York City",36105,4,4,0,229875
"Sullivan",2003,1,"New York","Non-New York City",36105,4,4,0,485513
"Sullivan",2004,1,"New York","Non-New York City",36105,4,4,0,534836
"Sullivan",2005,1,"New York","Non-New York City",36105,4,4,0,356413
"Sullivan",2006,1,"New York","Non-New York City",36105,4,4,0,173570
"Sullivan",2007,1,"New York","Non-New York City",36105,4,4,0,488812
"Sullivan",2008,1,"New York","Non-New York City",36105,4,4,0,660675
"Sullivan",2009,1,"New York","Non-New York City",36105,4,4,0,469976
"Sullivan",2010,1,"New York","Non-New York City",36105,4,4,0,586281
"Sullivan",2011,1,"New York","Non-New York City",36105,4,4,0,269702
"Sullivan",2012,1,"New York","Non-New York City",36105,4,4,0,37586
"Sullivan",2013,1,"New York","Non-New York City",36105,4,4,0,250525
"Sullivan",2014,1,"New York","Non-New York City",36105,4,4,0,197879
"Sullivan",2015,1,"New York","Non-New York City",36105,4,4,0,441598
"Sullivan",2016,1,"New York","Non-New York City",36105,4,4,0,347611
"Sullivan",2017,1,"New York","Non-New York City",36105,4,4,0,158801
"Sullivan",2018,1,"New York","Non-New York City",36105,4,4,0,208882
"Sullivan",2019,1,"New York","Non-New York City",36105,4,4,0,1647383
"Sullivan",2020,1,"New York","Non-New York City",36105,4,4,0,NA
"Tioga",2000,1,"New York","Non-New York City",36107,2,2,1,188091
"Tioga",2001,1,"New York","Non-New York City",36107,2,2,1,165819
"Tioga",2002,1,"New York","Non-New York City",36107,2,2,1,440394
"Tioga",2003,1,"New York","Non-New York City",36107,2,2,1,203100
"Tioga",2004,1,"New York","Non-New York City",36107,2,2,1,325949
"Tioga",2005,1,"New York","Non-New York City",36107,2,2,1,454643
"Tioga",2006,1,"New York","Non-New York City",36107,2,2,1,637076
"Tioga",2007,1,"New York","Non-New York City",36107,2,2,1,214618
"Tioga",2008,1,"New York","Non-New York City",36107,2,2,1,442116
"Tioga",2009,1,"New York","Non-New York City",36107,2,2,1,300938
"Tioga",2010,1,"New York","Non-New York City",36107,2,2,1,201296
"Tioga",2011,1,"New York","Non-New York City",36107,2,2,1,529343
"Tioga",2012,1,"New York","Non-New York City",36107,2,2,1,37680
"Tioga",2013,1,"New York","Non-New York City",36107,2,2,1,191712
"Tioga",2014,1,"New York","Non-New York City",36107,2,2,1,143483
"Tioga",2015,1,"New York","Non-New York City",36107,2,2,1,228646
"Tioga",2016,1,"New York","Non-New York City",36107,2,2,1,158381
"Tioga",2017,1,"New York","Non-New York City",36107,2,2,1,87998
"Tioga",2018,1,"New York","Non-New York City",36107,2,2,1,412001
"Tioga",2019,1,"New York","Non-New York City",36107,2,2,1,1107042
"Tioga",2020,1,"New York","Non-New York City",36107,2,2,1,NA
"Tompkins",2000,1,"New York","Non-New York City",36109,3,2,1,273842
"Tompkins",2001,1,"New York","Non-New York City",36109,3,2,1,831225
"Tompkins",2002,1,"New York","Non-New York City",36109,3,2,1,359434
"Tompkins",2003,1,"New York","Non-New York City",36109,3,2,1,228397
"Tompkins",2004,1,"New York","Non-New York City",36109,3,2,1,549499
"Tompkins",2005,1,"New York","Non-New York City",36109,3,2,1,451216
"Tompkins",2006,1,"New York","Non-New York City",36109,3,2,1,417443
"Tompkins",2007,1,"New York","Non-New York City",36109,3,2,1,622326
"Tompkins",2008,1,"New York","Non-New York City",36109,3,2,1,614862
"Tompkins",2009,1,"New York","Non-New York City",36109,3,2,1,449099
"Tompkins",2010,1,"New York","Non-New York City",36109,3,2,1,1139006
"Tompkins",2011,1,"New York","Non-New York City",36109,3,2,1,812497
"Tompkins",2012,1,"New York","Non-New York City",36109,3,2,1,66616
"Tompkins",2013,1,"New York","Non-New York City",36109,3,2,1,188007
"Tompkins",2014,1,"New York","Non-New York City",36109,3,2,1,573880
"Tompkins",2015,1,"New York","Non-New York City",36109,3,2,1,235590
"Tompkins",2016,1,"New York","Non-New York City",36109,3,2,1,678151
"Tompkins",2017,1,"New York","Non-New York City",36109,3,2,1,438893
"Tompkins",2018,1,"New York","Non-New York City",36109,3,2,1,342207
"Tompkins",2019,1,"New York","Non-New York City",36109,3,2,1,2261622
"Tompkins",2020,1,"New York","Non-New York City",36109,3,2,1,NA
"Ulster",2000,1,"New York","Non-New York City",36111,3,2,1,397877
"Ulster",2001,1,"New York","Non-New York City",36111,3,2,1,500959
"Ulster",2002,1,"New York","Non-New York City",36111,3,2,1,2167023
"Ulster",2003,1,"New York","Non-New York City",36111,3,2,1,394912
"Ulster",2004,1,"New York","Non-New York City",36111,3,2,1,517386
"Ulster",2005,1,"New York","Non-New York City",36111,3,2,1,2346145
"Ulster",2006,1,"New York","Non-New York City",36111,3,2,1,901035
"Ulster",2007,1,"New York","Non-New York City",36111,3,2,1,1920764
"Ulster",2008,1,"New York","Non-New York City",36111,3,2,1,1045357
"Ulster",2009,1,"New York","Non-New York City",36111,3,2,1,809993
"Ulster",2010,1,"New York","Non-New York City",36111,3,2,1,721746
"Ulster",2011,1,"New York","Non-New York City",36111,3,2,1,1195374
"Ulster",2012,1,"New York","Non-New York City",36111,3,2,1,342400
"Ulster",2013,1,"New York","Non-New York City",36111,3,2,1,2340958
"Ulster",2014,1,"New York","Non-New York City",36111,3,2,1,793090
"Ulster",2015,1,"New York","Non-New York City",36111,3,2,1,647075
"Ulster",2016,1,"New York","Non-New York City",36111,3,2,1,1897350
"Ulster",2017,1,"New York","Non-New York City",36111,3,2,1,591445
"Ulster",2018,1,"New York","Non-New York City",36111,3,2,1,617648
"Ulster",2019,1,"New York","Non-New York City",36111,3,2,1,3935456
"Ulster",2020,1,"New York","Non-New York City",36111,3,2,1,NA
"Warren",2000,1,"New York","Non-New York City",36113,3,2,1,232575
"Warren",2001,1,"New York","Non-New York City",36113,3,2,1,262692
"Warren",2002,1,"New York","Non-New York City",36113,3,2,1,497435
"Warren",2003,1,"New York","Non-New York City",36113,3,2,1,138055
"Warren",2004,1,"New York","Non-New York City",36113,3,2,1,306548
"Warren",2005,1,"New York","Non-New York City",36113,3,2,1,159891
"Warren",2006,1,"New York","Non-New York City",36113,3,2,1,265825
"Warren",2007,1,"New York","Non-New York City",36113,3,2,1,227705
"Warren",2008,1,"New York","Non-New York City",36113,3,2,1,195087
"Warren",2009,1,"New York","Non-New York City",36113,3,2,1,264539
"Warren",2010,1,"New York","Non-New York City",36113,3,2,1,326903
"Warren",2011,1,"New York","Non-New York City",36113,3,2,1,357915
"Warren",2012,1,"New York","Non-New York City",36113,3,2,1,173874
"Warren",2013,1,"New York","Non-New York City",36113,3,2,1,118167
"Warren",2014,1,"New York","Non-New York City",36113,3,2,1,558818
"Warren",2015,1,"New York","Non-New York City",36113,3,2,1,211104
"Warren",2016,1,"New York","Non-New York City",36113,3,2,1,384944
"Warren",2017,1,"New York","Non-New York City",36113,3,2,1,173494
"Warren",2018,1,"New York","Non-New York City",36113,3,2,1,447740
"Warren",2019,1,"New York","Non-New York City",36113,3,2,1,1514678
"Warren",2020,1,"New York","Non-New York City",36113,3,2,1,NA
"Washington",2000,1,"New York","Non-New York City",36115,3,2,1,81935
"Washington",2001,1,"New York","Non-New York City",36115,3,2,1,123669
"Washington",2002,1,"New York","Non-New York City",36115,3,2,1,322019
"Washington",2003,1,"New York","Non-New York City",36115,3,2,1,96403
"Washington",2004,1,"New York","Non-New York City",36115,3,2,1,164162
"Washington",2005,1,"New York","Non-New York City",36115,3,2,1,177282
"Washington",2006,1,"New York","Non-New York City",36115,3,2,1,92068
"Washington",2007,1,"New York","Non-New York City",36115,3,2,1,192056
"Washington",2008,1,"New York","Non-New York City",36115,3,2,1,204575
"Washington",2009,1,"New York","Non-New York City",36115,3,2,1,55627
